시도,시군구,폐기물 종류_대,폐기물 종류_중,폐기물 종류_소,2019년 발생량,총계_재활용,총계_소각,총계_매립,총계_기타,공공처리_재활용,공공처리_소각,공공처리_매립,공공처리_기타,자가처리_재활용,자가처리_소각,자가처리_매립,자가처리_기타,위탁처리_재활용,위탁처리_소각,위탁처리_매립,위탁처리_기타,YEAR
전북,정읍시,재활용 _가능자원_ 분리배출,폐합성수지류,발포수지류,0.4,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,2020
전북,정읍시,재활용 _가능자원_ 분리배출,폐합성수지류,PET병,0.8,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,2020
전북,정읍시,재활용 _가능자원_ 분리배출,폐합성수지류,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,정읍시,재활용 _가능자원_ 분리배출,폐고무류,EMPTY,1.9,1.9,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,2020
전북,정읍시,재활용 _가능자원_ 분리배출,폐유리병류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,정읍시,재활용 _가능자원_ 분리배출,폐의류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,정읍시,재활용 _가능자원_ 분리배출,폐섬유류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,정읍시,재활용 _가능자원_ 분리배출,조명폐기물,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,정읍시,재활용 _가능자원_ 분리배출,폐전지류,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2020
전북,정읍시,재활용 _가능자원_ 분리배출,영농폐기물,농약용기류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,정읍시,재활용 _가능자원_ 분리배출,영농폐기물,폐비닐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,정읍시,재활용 _가능자원_ 분리배출,폐식용유,EMPTY,0.4,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,2020
전북,정읍시,재활용 _가능자원_ 분리배출,폐전기전자제품,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,정읍시,재활용 _가능자원_ 분리배출,폐가구류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,정읍시,재활용 _가능자원_ 분리배출,기타,EMPTY,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2020
전북,정읍시,재활용 _가능자원_ 분리배출,재활용 잔재물,EMPTY,3.4,0,3.1,0.3,0,0,0,0.3,0,0,0,0,0,0,3.1,0,0,2020
전북,정읍시,음식물류 폐기물 분리배출,EMPTY,EMPTY,36.6,36.6,0,0,0,0,0,0,0,0,0,0,0,36.6,0,0,0,2020
전북,남원시,합계,EMPTY,EMPTY,85.4,25.5,0,59.9,0,25.5,0,59.9,0,0,0,0,0,0,0,0,0,2020
전북,남원시,종량제방식 등 혼합배출,소계,EMPTY,56.7,0,0,56.7,0,0,0,56.7,0,0,0,0,0,0,0,0,0,2020
전북,남원시,종량제방식 등 혼합배출,가연성,소계,52.7,0,0,52.7,0,0,0,52.7,0,0,0,0,0,0,0,0,0,2020
전북,남원시,종량제방식 등 혼합배출,가연성,폐지류,11.8,0,0,11.8,0,0,0,11.8,0,0,0,0,0,0,0,0,0,2020
전북,남원시,종량제방식 등 혼합배출,가연성,폐합성수지류,10.7,0,0,10.7,0,0,0,10.7,0,0,0,0,0,0,0,0,0,2020
전북,남원시,종량제방식 등 혼합배출,가연성,폐고무류,0.4,0,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,2020
전북,남원시,종량제방식 등 혼합배출,가연성,폐섬유류,2.6,0,0,2.6,0,0,0,2.6,0,0,0,0,0,0,0,0,0,2020
전북,남원시,종량제방식 등 혼합배출,가연성,음식물류 폐기물,3.7,0,0,3.7,0,0,0,3.7,0,0,0,0,0,0,0,0,0,2020
전북,남원시,종량제방식 등 혼합배출,가연성,폐목재류,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020
전북,남원시,종량제방식 등 혼합배출,가연성,기타,22.6,0,0,22.6,0,0,0,22.6,0,0,0,0,0,0,0,0,0,2020
전북,남원시,종량제방식 등 혼합배출,불연성,소계,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,2020
전북,남원시,종량제방식 등 혼합배출,불연성,폐금속류,0.9,0,0,0.9,0,0,0,0.9,0,0,0,0,0,0,0,0,0,2020
전북,남원시,종량제방식 등 혼합배출,불연성,폐유리류,1.2,0,0,1.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,2020
전북,남원시,종량제방식 등 혼합배출,불연성,폐토사류,0.2,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,2020
전북,남원시,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,0.1,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,2020
전북,남원시,종량제방식 등 혼합배출,불연성,연탄재,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,종량제방식 등 혼합배출,불연성,기타,1.6,0,0,1.6,0,0,0,1.6,0,0,0,0,0,0,0,0,0,2020
전북,남원시,종량제방식 등 혼합배출,건설폐재류,건설폐재류(공사장생활폐기물,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,종량제방식 등 혼합배출,기타(배출불명등,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,소계,EMPTY,11,7.9,0,3.2,0,7.9,0,3.2,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,폐지류,종이팩,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,폐지류,기타,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,고철류,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,금속캔,EMPTY,0.3,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,폐합성수지류,비닐류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,폐합성수지류,발포수지류,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,폐합성수지류,PET병,0.8,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,폐합성수지류,기타,0.5,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,폐고무류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,폐유리병류,EMPTY,0.9,0.9,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,폐의류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,폐섬유류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,조명폐기물,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,폐전지류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,영농폐기물,농약용기류,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,영농폐기물,폐비닐,4.7,4.7,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,폐식용유,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,폐전기전자제품,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,폐가구류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,기타,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,남원시,재활용 _가능자원_ 분리배출,재활용 잔재물,EMPTY,3.2,0,0,3.2,0,0,0,3.2,0,0,0,0,0,0,0,0,0,2020
전북,남원시,음식물류 폐기물 분리배출,EMPTY,EMPTY,17.6,17.6,0,0,0,17.6,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,합계,EMPTY,EMPTY,75.6,37.7,29,8.9,0,25.1,19.3,8.9,0,0,0,0,0,12.6,9.7,0,0,2020
전북,김제시,종량제방식 등 혼합배출,소계,EMPTY,43.9,6,29,8.9,0,0,19.3,8.9,0,0,0,0,0,6,9.7,0,0,2020
전북,김제시,종량제방식 등 혼합배출,가연성,소계,35,6,29,0,0,0,19.3,0,0,0,0,0,0,6,9.7,0,0,2020
전북,김제시,종량제방식 등 혼합배출,가연성,폐지류,8.2,0,8.2,0,0,0,5.4,0,0,0,0,0,0,0,2.8,0,0,2020
전북,김제시,종량제방식 등 혼합배출,가연성,폐합성수지류,16.8,6,10.7,0,0,0,7.3,0,0,0,0,0,0,6,3.4,0,0,2020
전북,김제시,종량제방식 등 혼합배출,가연성,폐고무류,0.3,0,0.3,0,0,0,0.2,0,0,0,0,0,0,0,0.1,0,0,2020
전북,김제시,종량제방식 등 혼합배출,가연성,폐섬유류,1.2,0,1.2,0,0,0,0.8,0,0,0,0,0,0,0,0.4,0,0,2020
전북,김제시,종량제방식 등 혼합배출,가연성,음식물류 폐기물,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,종량제방식 등 혼합배출,가연성,폐목재류,0.6,0,0.6,0,0,0,0.4,0,0,0,0,0,0,0,0.2,0,0,2020
전북,김제시,종량제방식 등 혼합배출,가연성,기타,7.9,0,7.9,0,0,0,5.2,0,0,0,0,0,0,0,2.7,0,0,2020
전북,김제시,종량제방식 등 혼합배출,불연성,소계,8.9,0,0,8.9,0,0,0,8.9,0,0,0,0,0,0,0,0,0,2020
전북,김제시,종량제방식 등 혼합배출,불연성,폐금속류,1.5,0,0,1.5,0,0,0,1.5,0,0,0,0,0,0,0,0,0,2020
전북,김제시,종량제방식 등 혼합배출,불연성,폐유리류,2.5,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,2020
전북,김제시,종량제방식 등 혼합배출,불연성,폐토사류,0.2,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,2020
전북,김제시,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,0.1,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,2020
전북,김제시,종량제방식 등 혼합배출,불연성,연탄재,0.5,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,2020
전북,김제시,종량제방식 등 혼합배출,불연성,기타,4.1,0,0,4.1,0,0,0,4.1,0,0,0,0,0,0,0,0,0,2020
전북,김제시,종량제방식 등 혼합배출,건설폐재류,건설폐재류(공사장생활폐기물,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,종량제방식 등 혼합배출,기타(배출불명등,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,소계,EMPTY,6.9,6.9,0,0,0,5.8,0,0,0,0,0,0,0,1.1,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,폐지류,종이팩,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,폐지류,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,고철류,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,금속캔,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,폐합성수지류,비닐류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,폐합성수지류,발포수지류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,폐합성수지류,PET병,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,폐합성수지류,기타,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,폐고무류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,폐유리병류,EMPTY,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,폐의류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,폐섬유류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,조명폐기물,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,폐전지류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,영농폐기물,농약용기류,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,영농폐기물,폐비닐,4.8,4.8,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,폐식용유,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,폐전기전자제품,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,폐가구류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,기타,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,김제시,재활용 _가능자원_ 분리배출,재활용 잔재물,EMPTY,1.1,1.1,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,2020
전북,김제시,음식물류 폐기물 분리배출,EMPTY,EMPTY,24.8,24.8,0,0,0,19.3,0,0,0,0,0,0,0,5.5,0,0,0,2020
전북,완주군,합계,EMPTY,EMPTY,65.3,35,30.4,0,0,4.3,30.4,0,0,0,0,0,0,30.7,0,0,0,2020
전북,완주군,종량제방식 등 혼합배출,소계,EMPTY,28.7,0,28.7,0,0,0,28.7,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,종량제방식 등 혼합배출,가연성,소계,25.4,0,25.4,0,0,0,25.4,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,종량제방식 등 혼합배출,가연성,폐지류,8.7,0,8.7,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,종량제방식 등 혼합배출,가연성,폐합성수지류,7.1,0,7.1,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,종량제방식 등 혼합배출,가연성,폐고무류,0.3,0,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,종량제방식 등 혼합배출,가연성,폐섬유류,1.2,0,1.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,종량제방식 등 혼합배출,가연성,음식물류 폐기물,1.5,0,1.5,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,종량제방식 등 혼합배출,가연성,폐목재류,0.9,0,0.9,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,종량제방식 등 혼합배출,가연성,기타,5.6,0,5.6,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,종량제방식 등 혼합배출,불연성,소계,3.3,0,3.3,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,종량제방식 등 혼합배출,불연성,폐금속류,0.8,0,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,종량제방식 등 혼합배출,불연성,폐유리류,1.2,0,1.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,종량제방식 등 혼합배출,불연성,폐토사류,0.4,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,0.1,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,종량제방식 등 혼합배출,불연성,연탄재,0.1,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,종량제방식 등 혼합배출,불연성,기타,0.6,0,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,종량제방식 등 혼합배출,건설폐재류,건설폐재류(공사장생활폐기물,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,종량제방식 등 혼합배출,기타(배출불명등,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,소계,EMPTY,5.9,4.3,1.6,0,0,4.3,1.6,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,폐지류,종이팩,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,폐지류,기타,0.7,0.7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,고철류,EMPTY,0.3,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,금속캔,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,폐합성수지류,비닐류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,폐합성수지류,발포수지류,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,폐합성수지류,PET병,0.5,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,폐합성수지류,기타,0.4,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,폐고무류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,폐유리병류,EMPTY,0.8,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,폐의류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,폐섬유류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,조명폐기물,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,폐전지류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,영농폐기물,농약용기류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,영농폐기물,폐비닐,1.2,1.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,폐식용유,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,폐전기전자제품,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,폐가구류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,기타,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,재활용 _가능자원_ 분리배출,재활용 잔재물,EMPTY,1.6,0,1.6,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,2020
전북,완주군,음식물류 폐기물 분리배출,EMPTY,EMPTY,30.7,30.7,0,0,0,0,0,0,0,0,0,0,0,30.7,0,0,0,2020
전북,진안군,합계,EMPTY,EMPTY,22.4,14.3,0,8.1,0,10.8,0,8.1,0,0,0,0,0,3.5,0,0,0,2020
전북,진안군,종량제방식 등 혼합배출,소계,EMPTY,8.7,3.5,0,5.2,0,3.5,0,5.2,0,0,0,0,0,0,0,0,0,2020
전북,진안군,종량제방식 등 혼합배출,가연성,소계,8,3.2,0,4.8,0,3.2,0,4.8,0,0,0,0,0,0,0,0,0,2020
전북,진안군,종량제방식 등 혼합배출,가연성,폐지류,1.8,0.7,0,1.1,0,0.7,0,1.1,0,0,0,0,0,0,0,0,0,2020
전북,진안군,종량제방식 등 혼합배출,가연성,폐합성수지류,1.6,0.7,0,1,0,0.7,0,1,0,0,0,0,0,0,0,0,0,2020
전북,진안군,종량제방식 등 혼합배출,가연성,폐고무류,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,종량제방식 등 혼합배출,가연성,폐섬유류,0.4,0.2,0,0.2,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,2020
전북,진안군,종량제방식 등 혼합배출,가연성,음식물류 폐기물,0.6,0.2,0,0.3,0,0.2,0,0.3,0,0,0,0,0,0,0,0,0,2020
전북,진안군,종량제방식 등 혼합배출,가연성,폐목재류,0.2,0.1,0,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,2020
전북,진안군,종량제방식 등 혼합배출,가연성,기타,3.4,1.4,0,2.1,0,1.4,0,2.1,0,0,0,0,0,0,0,0,0,2020
전북,진안군,종량제방식 등 혼합배출,불연성,소계,0.6,0.2,0,0.4,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,2020
전북,진안군,종량제방식 등 혼합배출,불연성,폐금속류,0.1,0.1,0,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,2020
전북,진안군,종량제방식 등 혼합배출,불연성,폐유리류,0.2,0.1,0,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,2020
전북,진안군,종량제방식 등 혼합배출,불연성,폐토사류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,종량제방식 등 혼합배출,불연성,폐타일 및 도자기류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,종량제방식 등 혼합배출,불연성,연탄재,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,종량제방식 등 혼합배출,불연성,기타,0.2,0.1,0,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,2020
전북,진안군,종량제방식 등 혼합배출,건설폐재류,건설폐재류(공사장생활폐기물,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,종량제방식 등 혼합배출,기타(배출불명등,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,소계,EMPTY,10.2,7.3,0,2.9,0,7.3,0,2.9,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,폐지류,종이팩,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,폐지류,기타,1.1,1.1,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,고철류,EMPTY,0.4,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,금속캔,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,폐합성수지류,비닐류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,폐합성수지류,발포수지류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,폐합성수지류,PET병,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,폐합성수지류,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,폐고무류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,폐유리병류,EMPTY,0.5,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,폐의류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,폐섬유류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,조명폐기물,EMPTY,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,폐전지류,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,영농폐기물,농약용기류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,영농폐기물,폐비닐,3.1,3.1,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,폐식용유,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,폐전기전자제품,EMPTY,0.3,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,폐가구류,EMPTY,0.8,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,2020
전북,진안군,재활용 _가능자원_ 분리배출,기타,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
